"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","bikes","Id"
7,39.474715,-0.37932,20,1401264000,2014,5,28,10,"Wednesday",57,0,12,4.8,271,22.6,41,1000,0,2,5.24265860324475,5.24305313335659,4.96433878157504,4.9777117384844,5,198779
7,39.474715,-0.37932,20,1401267600,2014,5,28,11,"Wednesday",58,0,14.8,6.3,271,23.5,35,1000,0,3,5.2425282009536,5.24321339301285,4.96731054977712,4.97622585438336,8,198780
7,39.474715,-0.37932,20,1401271200,2014,5,28,12,"Wednesday",59,0,13.3,5.2,266,24.4,32,1000,0,5,5.24251409965696,5.24319925598698,4.97473997028232,4.962852897474,5,198781
7,39.474715,-0.37932,20,1401274800,2014,5,28,13,"Wednesday",60,0,12.3,4.8,256,24.8,31,999,0,5,5.2425,5.24324324324324,4.9777117384844,4.95096582466568,6,198782
7,39.474715,-0.37932,20,1401278400,2014,5,28,14,"Wednesday",61,0,10.6,3.6,248,25.4,30,998,0,8,5.24266031044707,5.24293850982215,4.97622585438336,4.93016344725111,0,198783
7,39.474715,-0.37932,20,1401282000,2014,5,28,15,"Wednesday",62,0,11.3,4.4,321,24.8,36,998,0,5,5.24264620392978,5.24263381182077,4.962852897474,4.92273402674591,0,198784
7,39.474715,-0.37932,20,1401285600,2014,5,28,16,"Wednesday",63,0,13.3,4.4,82,20.4,66,998,0.6,6,5.24269022844853,5.24238726173873,4.95096582466568,4.91679049034175,1,198785
7,39.474715,-0.37932,20,1401289200,2014,5,28,17,"Wednesday",64,0,11.7,4,85,20.2,65,998,0,0,5.24238549174611,5.2421407403103,4.93016344725111,4.91827637444279,1,198786
7,39.474715,-0.37932,20,1401292800,2014,5,28,18,"Wednesday",65,0,10.2,3.9,79,18,78,999,2.2,0,5.24208079046789,5.24195235328297,4.92273402674591,4.91530460624071,2,198787
7,39.474715,-0.37932,20,1401296400,2014,5,28,19,"Wednesday",66,0,8.4,3.1,59,18,78,999,0,1,5.24183424386842,5.24176398814711,4.91679049034175,4.91084695393759,2,198788
7,39.474715,-0.37932,20,1401300000,2014,5,28,20,"Wednesday",67,0,14.7,7.8,39,17.3,79,1000,0,1,5.2415877259255,5.24157564489891,4.91827637444279,4.90787518573551,2,198789
7,39.474715,-0.37932,20,1401303600,2014,5,28,21,"Wednesday",68,0,11.9,5.7,43,15.6,79,1001,0.8,2,5.24139934913994,5.24150351478534,4.91530460624071,4.91233283803863,4,198790
7,39.474715,-0.37932,20,1401307200,2014,5,28,22,"Wednesday",69,0,3.9,1.1,6,15.2,80,1002,0,2,5.2412109942472,5.24160566980365,4.91084695393759,4.91976225854383,7,198791
7,39.474715,-0.37932,20,1401310800,2014,5,28,23,"Wednesday",70,0,1.8,0.3,309,15.1,80,1003,0,2,5.24102266124346,5.24182399070578,4.90787518573551,4.92719167904903,9,198792
7,39.474715,-0.37932,20,1401314400,2014,5,29,0,"Thursday",71,0,2.6,0.9,241,15.5,78,1003,0,4,5.24095055487769,5.24204228624535,4.91233283803863,4.92570579494799,9,198793
7,39.474715,-0.37932,20,1401318000,2014,5,29,1,"Thursday",72,0,3.3,0.8,257,15.7,77,1003,0,7,5.24105275389263,5.24197014578614,4.91976225854383,4.91679049034175,4,198794
7,39.474715,-0.37932,20,1401321600,2014,5,29,2,"Thursday",73,0,2.4,0.4,293,14.7,83,1003,0,9,5.24127113228374,5.24183993495179,4.92719167904903,4.91381872213967,3,198795
7,39.474715,-0.37932,20,1401325200,2014,5,29,3,"Thursday",74,0,3.4,1.1,313,13.6,85,1003,0,9,5.24148948530266,5.24165166385969,4.92570579494799,4.90490341753343,2,198796
7,39.474715,-0.37932,20,1401328800,2014,5,29,4,"Thursday",75,0,5,2.3,325,14.4,78,1003,0,4,5.24141736857392,5.24146341463415,4.91679049034175,4.89301634472511,2,198797
7,39.474715,-0.37932,20,1401332400,2014,5,29,5,"Thursday",76,0,6.3,3.2,310,14.8,72,1003,0,3,5.24128717472119,5.24127518727135,4.91381872213967,4.88112927191679,2,198798
7,39.474715,-0.37932,20,1401336000,2014,5,29,6,"Thursday",77,0,6,2.7,297,14.3,73,1003,0,2,5.2410989138642,5.24114504703287,4.90490341753343,4.87369985141159,3,198799
7,39.474715,-0.37932,20,1401339600,2014,5,29,7,"Thursday",78,0,4.7,1.6,296,15.2,66,1003,0,2,5.24091067487513,5.24101492190675,4.89301634472511,4.86478454680535,3,198800
7,39.474715,-0.37932,20,1401343200,2014,5,29,8,"Thursday",79,0,4.3,1.1,299,16.5,61,1004,0,2,5.24072245775016,5.24082675336739,4.88112927191679,4.85289747399703,2,198801
7,39.474715,-0.37932,20,1401346800,2014,5,29,9,"Thursday",80,0,2.5,0.3,305,18.6,52,1004,0,3,5.24059233449477,5.24058055152395,4.87369985141159,4.83803863298663,1,198802
7,39.474715,-0.37932,20,1401350400,2014,5,29,10,"Thursday",81,0,1.7,0.1,240,20.7,40,1005,0,3,5.24046222635155,5.24062463717636,4.86478454680535,4.83209509658247,6,198803
7,39.474715,-0.37932,20,1401354000,2014,5,29,11,"Thursday",82,0,3.8,0.7,195,22.2,33,1005,0,2,5.24027406805249,5.24072676612295,4.85289747399703,4.82466567607727,7,198804
7,39.474715,-0.37932,20,1401357600,2014,5,29,12,"Thursday",83,0,9.6,5.7,139,21.9,37,1004,0,1,5.24002786970911,5.24077083817042,4.83803863298663,4.82317979197623,6,198805
7,39.474715,-0.37932,20,1401361200,2014,5,29,13,"Thursday",84,0,12.8,8.7,138,21.1,42,1004,0,6,5.24007199256851,5.24081490510186,4.83209509658247,4.81872213967311,6,198806
7,39.474715,-0.37932,20,1401364800,2014,5,29,14,"Thursday",85,0,11.4,6.5,129,21.6,43,1004,0,7,5.24017416545718,5.24051073708648,4.82466567607727,4.80534918276374,0,198807
7,39.474715,-0.37932,20,1401368400,2014,5,29,15,"Thursday",86,0,13.7,7.5,128,20.9,48,1004,0,6,5.24021827470103,5.24026463931287,4.82317979197623,4.79494799405646,1,198808
7,39.474715,-0.37932,20,1401372000,2014,5,29,16,"Thursday",87,0,13.9,8.6,132,20.6,47,1004,0,6,5.24026237882394,5.23996053853296,4.81872213967311,4.7815750371471,0,198809
7,39.474715,-0.37932,20,1401375600,2014,5,29,17,"Thursday",88,0,12.4,7.6,127,21.2,44,1004,0,0,5.23995820756907,5.23977252944931,4.80534918276374,4.77563150074294,2,198810
7,39.474715,-0.37932,20,1401379200,2014,5,29,18,"Thursday",89,0,11.8,5.5,126,21.1,53,1004,0,1,5.23971211329735,5.2398746663572,4.79494799405646,4.77711738484398,7,198811
7,39.474715,-0.37932,20,1401382800,2014,5,29,19,"Thursday",90,0,10.5,5.5,123,20.4,62,1004,0,0,5.23940800928613,5.23974470554105,4.7815750371471,4.77265973254086,3,198812
7,39.474715,-0.37932,20,1401386400,2014,5,29,20,"Thursday",91,0,3.8,1.3,141,20.3,65,1004,0,2,5.23922001044629,5.23973079600836,4.77563150074294,4.77563150074294,5,198813
7,39.474715,-0.37932,20,1401390000,2014,5,29,21,"Thursday",92,0,2.1,0.4,107,19.4,71,1005,0,7,5.23932219127205,5.2398909322968,4.77711738484398,4.7815750371471,8,198814
7,39.474715,-0.37932,20,1401393600,2014,5,29,22,"Thursday",93,0,5.2,2.5,36,18.3,77,1005,0,3,5.23919224743225,5.24010906137603,4.77265973254086,4.78603268945022,9,198815
7,39.474715,-0.37932,20,1401397200,2014,5,29,23,"Thursday",94,0,6.1,3.3,30,17.5,79,1005,0,5,5.23917836834165,5.240443181159,4.77563150074294,4.79197622585438,11,198816
7,39.474715,-0.37932,20,1401400800,2014,5,30,0,"Friday",95,0,4.2,1.4,26,17.4,79,1005,0,8,5.23933855526545,5.24060324825986,4.7815750371471,4.79346210995542,8,198817
7,39.474715,-0.37932,20,1401404400,2014,5,30,1,"Friday",96,0,3,0.8,10,17.5,76,1005,0,9,5.23955674170341,5.2402992865843,4.78603268945022,4.7815750371471,0,198818
7,39.474715,-0.37932,20,1401408000,2014,5,30,2,"Friday",97,0,1.5,0.4,9,17.9,72,1004,0,11,5.2398909322968,5.23999536016703,4.79197622585438,4.77265973254086,0,198819
7,39.474715,-0.37932,20,1401411600,2014,5,30,3,"Friday",98,0,0.5,0.1,330,18.4,65,1004,0,8,5.2400510500058,5.23969146900191,4.79346210995542,4.76820208023774,0,198820
7,39.474715,-0.37932,20,1401415200,2014,5,30,4,"Friday",99,0,1.2,0.1,222,18.1,72,1004,0,0,5.23974708509774,5.23938761308281,4.7815750371471,4.76523031203566,0,198821
7,39.474715,-0.37932,20,1401418800,2014,5,30,5,"Friday",100,0,1,0.1,209,17.6,76,1003,0,0,5.23944315545244,5.2390837924036,4.77265973254086,4.76523031203566,0,198822
7,39.474715,-0.37932,20,1401422400,2014,5,30,6,"Friday",101,0,0.5,0.1,178,17.4,76,1003,0,0,5.23913926106374,5.23889597587846,4.76820208023774,4.76820208023774,2,198823
7,39.474715,-0.37932,20,1401426000,2014,5,30,7,"Friday",102,0,0.5,0.1,170,17.7,76,1004,0,0,5.23883540192553,5.23870818113295,4.76523031203566,4.76820208023774,2,198824
7,39.474715,-0.37932,20,1401429600,2014,5,30,8,"Friday",103,0,1,0.2,196,18.5,73,1004,0,0,5.23853157803167,5.23846243042672,4.76523031203566,4.76820208023774,1,198825
7,39.474715,-0.37932,20,1401433200,2014,5,30,9,"Friday",104,0,1.7,0.4,87,20.5,61,1004,0,2,5.23834377174669,5.23839063134095,4.76820208023774,4.7741456166419,4,198826
7,39.474715,-0.37932,20,1401436800,2014,5,30,10,"Friday",105,0,4.4,1.2,79,21.6,50,1004,0,2,5.23815598724268,5.23872463768116,4.76820208023774,4.78751857355126,11,198827
7,39.474715,-0.37932,20,1401440400,2014,5,30,11,"Friday",106,0,9.4,2.5,117,21.6,53,1004,0,1,5.23791024005567,5.23894266999015,4.76820208023774,4.79791976225854,9,198828
7,39.474715,-0.37932,20,1401444000,2014,5,30,12,"Friday",107,0,11.1,2.9,157,20.8,68,1004,0,4,5.23783846466052,5.23927660561094,4.7741456166419,4.80832095096582,11,198829
7,39.474715,-0.37932,20,1401447600,2014,5,30,13,"Friday",108,0,13.5,4.1,148,21,63,1005,0,11,5.23817254174397,5.2396105025213,4.78751857355126,4.80980683506686,11,198830
7,39.474715,-0.37932,20,1401451200,2014,5,30,14,"Friday",109,0,11.8,3.7,167,21.2,58,1004,0,9,5.23839063134095,5.23982844557784,4.79791976225854,4.80832095096582,9,198831
7,39.474715,-0.37932,20,1401454800,2014,5,30,15,"Friday",110,0,12.6,3.7,139,20.4,67,1004,0,11,5.23872463768116,5.2399304549406,4.80832095096582,4.81426448736998,7,198832
7,39.474715,-0.37932,20,1401458400,2014,5,30,16,"Friday",111,0,10.8,3.1,125,20.9,60,1004,0,11,5.23905860529824,5.23985859990728,4.80980683506686,4.82020802377415,4,198833
7,39.474715,-0.37932,20,1401462000,2014,5,30,17,"Friday",112,0,9.3,2.2,182,21.2,61,1004,0,9,5.23927660561094,5.2397867532016,4.80832095096582,4.82466567607727,4,198834
7,39.474715,-0.37932,20,1401465600,2014,5,30,18,"Friday",113,0,6.5,1.7,126,19.3,69,1005,0.4,7,5.23937865878398,5.23977285896396,4.81426448736998,4.82912332838039,5,198835
7,39.474715,-0.37932,20,1401469200,2014,5,30,19,"Friday",114,0,5.5,1.3,143,17.7,78,1005,0,4,5.23930682740234,5.23987484790544,4.82020802377415,4.83655274888559,7,198836
7,39.474715,-0.37932,20,1401472800,2014,5,30,20,"Friday",115,0,2.1,0.8,41,18.3,73,1005,0,4,5.23923500434657,5.24003476245655,4.82466567607727,4.84546805349183,8,198837
7,39.474715,-0.37932,20,1401476400,2014,5,30,21,"Friday",116,0,0.8,0.2,61,18.2,73,1005,0,5,5.23922114047288,5.23996292219454,4.82912332838039,4.84695393759287,4,198838
7,39.474715,-0.37932,20,1401480000,2014,5,30,22,"Friday",117,0,0.8,0.2,22,18,74,1006,0,7,5.23932317320508,5.23994902097092,4.83655274888559,4.85141158989599,5,198839
7,39.474715,-0.37932,20,1401483600,2014,5,30,23,"Friday",118,0,2.7,0.7,310,17.7,76,1007,0,8,5.23948313825472,5.23993512135782,4.84546805349183,4.85141158989599,5,198840
7,39.474715,-0.37932,20,1401487200,2014,5,31,0,"Saturday",119,0,3.7,1,323,17.1,79,1007,0,4,5.2394113216293,5.24032669138091,4.84695393759287,4.86181277860327,12,198841
7,39.474715,-0.37932,20,1401490800,2014,5,31,1,"Saturday",120,0,4.4,1.6,310,16.5,81,1006,0,5,5.23939745075319,5.24083405734144,4.85141158989599,4.87518573551263,14,198842
7,39.474715,-0.37932,20,1401494400,2014,5,31,2,"Saturday",121,0,3.1,0.7,317,17.1,77,1006,0,5,5.23938358148427,5.24116761264914,4.85141158989599,4.88558692421991,11,198843
7,39.474715,-0.37932,20,1401498000,2014,5,31,3,"Saturday",122,0,2.4,0.4,319,17.9,62,1006,0,12,5.23977522882632,5.24126947356229,4.86181277860327,4.89301634472511,7,198844
7,39.474715,-0.37932,20,1401501600,2014,5,31,4,"Saturday",123,0,2.4,0.5,321,17.8,55,1005,0,14,5.24028268551237,5.24113968033357,4.87518573551263,4.89598811292719,3,198845
7,39.474715,-0.37932,20,1401505200,2014,5,31,5,"Saturday",124,0,4.7,1.8,315,16.7,63,1005,0,11,5.24061631139944,5.24100990213678,4.88558692421991,4.89598811292719,3,198846
7,39.474715,-0.37932,20,1401508800,2014,5,31,6,"Saturday",125,0,4.2,1.5,311,16,66,1005,0,7,5.24071821604402,5.24076433121019,4.89301634472511,4.89301634472511,1,198847
7,39.474715,-0.37932,20,1401512400,2014,5,31,7,"Saturday",126,0,5.7,1.9,316,16.1,63,1005,0,3,5.2405884397081,5.24063458977477,4.89598811292719,4.89004457652303,3,198848
7,39.474715,-0.37932,20,1401516000,2014,5,31,8,"Saturday",127,0,2.4,0.7,353,16.8,58,1006,0,3,5.24045867840389,5.24044696618805,4.89598811292719,4.88558692421991,2,198849
7,39.474715,-0.37932,20,1401519600,2014,5,31,9,"Saturday",128,0,1.7,0.4,56,18.8,49,1006,0,1,5.24021311095668,5.24025936432583,4.89301634472511,4.87815750371471,2,198850
7,39.474715,-0.37932,20,1401523200,2014,5,31,10,"Saturday",129,0,3.5,0.9,102,19.4,44,1006,0,3,5.24008338641496,5.24007178418432,4.89004457652303,4.86775631500743,2,198851
7,39.474715,-0.37932,20,1401526800,2014,5,31,11,"Saturday",130,0,4.5,1.8,164,19,51,1006,0,2,5.23989577301679,5.24011577424023,4.88558692421991,4.86329866270431,6,198852
7,39.474715,-0.37932,20,1401530400,2014,5,31,12,"Saturday",131,0,4.2,1.2,168,19.2,54,1006,0,2,5.23970818134445,5.2409122482056,4.87815750371471,4.87518573551263,19,198853
7,39.474715,-0.37932,20,1401534000,2014,5,31,13,"Saturday",132,0,5.2,2,159,19.8,51,1006,0,2,5.23952061139416,5.24176651038954,4.86775631500743,4.88410104011887,20,198854
7,39.474715,-0.37932,20,1401537600,2014,5,31,14,"Saturday",133,0,8.3,3.4,150,20.3,50,1005,0,6,5.23956463845308,5.24233128834356,4.86329866270431,4.87815750371471,15,198855
7,39.474715,-0.37932,20,1401541200,2014,5,31,15,"Saturday",134,0,8.7,3.4,142,20.6,49,1005,0,19,5.24036123654047,5.24283812720644,4.87518573551263,4.87072808320951,14,198856
7,39.474715,-0.37932,20,1401544800,2014,5,31,16,"Saturday",135,0,6.9,3.4,137,21.2,43,1004,0,20,5.24121562952243,5.24334490740741,4.88410104011887,4.86329866270431,14,198857
7,39.474715,-0.37932,20,1401548400,2014,5,31,17,"Saturday",136,0,7.3,3.8,132,20.5,49,1005,0,15,5.24178050474647,5.24390949597824,4.87815750371471,4.85735512630015,15,198858
7,39.474715,-0.37932,20,1401552000,2014,5,31,18,"Saturday",137,0,7,3.4,131,20.3,54,1005,0,14,5.24228743416102,5.24458974655711,4.87072808320951,4.86181277860327,17,198859
7,39.474715,-0.37932,20,1401555600,2014,5,31,19,"Saturday",138,0,6,2.6,139,19.6,57,1005,0,14,5.2427943048964,5.24503847711624,4.86329866270431,4.85884101040119,13,198860
7,39.474715,-0.37932,20,1401559200,2014,5,31,20,"Saturday",139,0,3.6,1.6,143,18.8,58,1005,0,15,5.24335899068233,5.24537144179588,4.85735512630015,4.84992570579495,11,198861
7,39.474715,-0.37932,20,1401562800,2014,5,31,21,"Saturday",140,0,1.9,0.5,168,18.4,59,1006,0,17,5.24403935185185,5.24599363610066,4.86181277860327,4.84546805349183,16,198862
7,39.474715,-0.37932,20,1401566400,2014,5,31,22,"Saturday",141,0,1.6,0.6,110,18.2,61,1006,0,13,5.24448816619409,5.24661575841722,4.85884101040119,4.84249628528975,16,198863
7,39.474715,-0.37932,20,1401570000,2014,5,31,23,"Saturday",142,0,1.1,0.4,143,17.9,66,1007,0,11,5.24482120124985,5.24723780875803,4.84992570579495,4.83803863298663,16,198864
8,39.474324,-0.375151,23,1398895200,2014,5,1,0,"Thursday",71,1,0.6,0.1,360,18.7,58,1003,0,1,5.30781788499909,5.30651595744681,5.84101040118871,5.83506686478455,0,198865
8,39.474324,-0.375151,23,1398898800,2014,5,1,1,"Thursday",72,1,1.5,0.4,320,18.3,57,1003,0,0,5.30749697702539,5.30619522514355,5.83952451708767,5.83506686478455,0,198866
8,39.474324,-0.375151,23,1398902400,2014,5,1,2,"Thursday",73,1,3.7,1.7,317,17.8,57,1003,0,0,5.30717610785321,5.30587453160885,5.83655274888559,5.83506686478455,0,198867
8,39.474324,-0.375151,23,1398906000,2014,5,1,3,"Thursday",74,1,5,2.5,322,17.4,56,1003,0,0,5.30685527747552,5.30555387683568,5.83506686478455,5.83506686478455,0,198868
8,39.474324,-0.375151,23,1398909600,2014,5,1,4,"Thursday",75,1,5.5,3.1,323,17.5,56,1002,0,0,5.30653448588527,5.30523326081702,5.83506686478455,5.83506686478455,0,198869
8,39.474324,-0.375151,23,1398913200,2014,5,1,5,"Thursday",76,1,6.1,3.1,321,17.3,56,1002,0,0,5.30621373307544,5.30491268354583,5.83506686478455,5.83506686478455,0,198870
8,39.474324,-0.375151,23,1398916800,2014,5,1,6,"Thursday",77,1,5.2,3.1,322,17.1,55,1002,0,0,5.30589301903898,5.30471299093656,5.83506686478455,5.83803863298663,2,198871
8,39.474324,-0.375151,23,1398920400,2014,5,1,7,"Thursday",78,1,6.2,3.4,319,17,55,1002,0,0,5.30557234376889,5.30439248383783,5.83506686478455,5.83803863298663,0,198872
8,39.474324,-0.375151,23,1398924000,2014,5,1,8,"Thursday",79,1,5.8,2.6,320,17.3,55,1003,0,0,5.30525170725811,5.30407201546641,5.83506686478455,5.83803863298663,0,198873
8,39.474324,-0.375151,23,1398927600,2014,5,1,9,"Thursday",80,1,1.8,0.3,322,20.1,47,1004,0,2,5.30505197002659,5.30387240983508,5.83803863298663,5.83655274888559,2,198874
8,39.474324,-0.375151,23,1398931200,2014,5,1,10,"Thursday",81,1,1,0.3,156,23.3,37,1003,0,0,5.30473140371019,5.30385405340099,5.83803863298663,5.83506686478455,5,198875
8,39.474324,-0.375151,23,1398934800,2014,5,1,11,"Thursday",82,1,4.3,1.3,146,24,34,1003,0,0,5.30441087613293,5.3038961038961,5.83803863298663,5.83209509658247,6,198876
8,39.474324,-0.375151,23,1398938400,2014,5,1,12,"Thursday",83,1,7,2.7,129,23.4,36,1003,0,2,5.3042112259078,5.30405895143755,5.83655274888559,5.83209509658247,8,198877
8,39.474324,-0.375151,23,1398942000,2014,5,1,13,"Thursday",84,1,7.3,2.5,147,23.5,39,1003,0,5,5.30419284678589,5.30398018964788,5.83506686478455,5.82763744427935,4,198878
8,39.474324,-0.375151,23,1398945600,2014,5,1,14,"Thursday",85,1,9,4.6,130,23,41,1003,0,6,5.30423488189452,5.3038410436043,5.83209509658247,5.82615156017831,3,198879
8,39.474324,-0.375151,23,1398949200,2014,5,1,15,"Thursday",86,1,12.7,8.1,135,22.1,43,1002,0,8,5.30439772864564,5.30358113412646,5.83209509658247,5.82615156017831,1,198880
8,39.474324,-0.375151,23,1398952800,2014,5,1,16,"Thursday",87,1,13.7,8.9,135,21.5,46,1001,0,4,5.30431893687708,5.30332125603865,5.82763744427935,5.82763744427935,1,198881
8,39.474324,-0.375151,23,1398956400,2014,5,1,17,"Thursday",88,1,9.9,4.7,138,22.2,45,1001,0,3,5.30417975356366,5.30306140933518,5.82615156017831,5.82615156017831,1,198882
8,39.474324,-0.375151,23,1398960000,2014,5,1,18,"Thursday",89,1,7.8,1.9,117,22.4,48,1001,0,1,5.30391979223289,5.30280159401039,5.82615156017831,5.82763744427935,1,198883
8,39.474324,-0.375151,23,1398963600,2014,5,1,19,"Thursday",90,1,8.9,3.1,69,20.7,54,1001,0,1,5.30365986230221,5.30290406327356,5.82763744427935,5.82912332838039,7,198884
8,39.474324,-0.375151,23,1398967200,2014,5,1,20,"Thursday",91,1,10.6,4.7,44,19.8,59,1001,0,1,5.30339996376593,5.30306689205506,5.82615156017831,5.83358098068351,8,198885
8,39.474324,-0.375151,23,1398970800,2014,5,1,21,"Thursday",92,1,9.9,4.6,46,19.3,60,1002,0,1,5.30314009661836,5.30316933293088,5.82763744427935,5.83952451708767,7,198886
8,39.474324,-0.375151,23,1398974400,2014,5,1,22,"Thursday",93,1,9.7,5.4,31,19.2,58,1002,0,7,5.30324255781656,5.3031510322347,5.82912332838039,5.84695393759287,5,198887
8,39.474324,-0.375151,23,1398978000,2014,5,1,23,"Thursday",94,1,8.4,4.4,31,19.2,54,1002,0,8,5.30340538582297,5.30307237278928,5.83358098068351,5.85289747399703,4,198888
8,39.474324,-0.375151,23,1398981600,2014,5,2,0,"Friday",95,0,6.3,2.8,43,19.1,52,1003,0,7,5.30350781863189,5.30275229357798,5.83952451708767,5.85289747399703,0,198889
8,39.474324,-0.375151,23,1398985200,2014,5,2,1,"Friday",96,0,3.7,1.3,319,19,49,1002,0,5,5.30348949529099,5.30249260667512,5.84695393759287,5.85289747399703,1,198890
8,39.474324,-0.375151,23,1398988800,2014,5,2,2,"Friday",97,0,3.1,1,321,18.6,50,1002,0,4,5.30341080591609,5.3021726010863,5.85289747399703,5.85289747399703,0,198891
8,39.474324,-0.375151,23,1398992400,2014,5,2,3,"Friday",98,0,2.4,0.3,273,17.7,53,1002,0,0,5.3030906676325,5.30185263411985,5.85289747399703,5.85289747399703,0,198892
8,39.474324,-0.375151,23,1398996000,2014,5,2,4,"Friday",99,0,2.3,0.6,288,17.3,54,1001,0,1,5.30283092895515,5.30153270576877,5.85289747399703,5.85289747399703,0,198893
8,39.474324,-0.375151,23,1398999600,2014,5,2,5,"Friday",100,0,2,0.9,6,17.2,55,1001,0,0,5.30251086431675,5.30121281602607,5.85289747399703,5.85141158989599,0,198894
8,39.474324,-0.375151,23,1399003200,2014,5,2,6,"Friday",101,0,0.6,0.4,94,17.4,55,1002,0,0,5.30219083831251,5.30089296488476,5.85289747399703,5.85141158989599,0,198895
8,39.474324,-0.375151,23,1399006800,2014,5,2,7,"Friday",102,0,2,0.3,234,16.9,57,1003,0,0,5.30187085093543,5.30069381598793,5.85289747399703,5.85141158989599,2,198896
8,39.474324,-0.375151,23,1399010400,2014,5,2,8,"Friday",103,0,3.1,0.9,301,17.1,57,1003,0,0,5.3015509021785,5.300736003861,5.85141158989599,5.85735512630015,6,198897
8,39.474324,-0.375151,23,1399014000,2014,5,2,9,"Friday",104,0,3.7,0.6,301,18.5,51,1003,0,0,5.30123099203476,5.30132110755867,5.85141158989599,5.87072808320951,15,198898
8,39.474324,-0.375151,23,1399017600,2014,5,2,10,"Friday",105,0,6.7,2.2,315,19.5,46,1003,0,2,5.30103179870874,5.30232838701894,5.85141158989599,5.87815750371471,22,198899
8,39.474324,-0.375151,23,1399021200,2014,5,2,11,"Friday",106,0,10.2,3.2,234,21,31,1003,0,6,5.30107397128032,5.30339586223536,5.85735512630015,5.87815750371471,23,198900
8,39.474324,-0.375151,23,1399024800,2014,5,2,12,"Friday",107,0,11.2,3.6,297,23,26,1003,0,15,5.30165912518854,5.30446320868516,5.87072808320951,5.87815750371471,23,198901
8,39.474324,-0.375151,23,1399028400,2014,5,2,13,"Friday",108,0,7.3,2.3,15,23.6,28,1002,0,22,5.30266650579151,5.30522887642482,5.87815750371471,5.87072808320951,18,198902
8,39.474324,-0.375151,23,1399032000,2014,5,2,14,"Friday",109,0,7,1.5,122,23.9,29,1002,0,23,5.30373408940098,5.30496924375829,5.87815750371471,5.84546805349183,1,198903
8,39.474324,-0.375151,23,1399035600,2014,5,2,15,"Friday",110,0,7.9,2.8,135,23.1,31,1001,0,23,5.30480154421523,5.30464933968522,5.87815750371471,5.83358098068351,0,198904
8,39.474324,-0.375151,23,1399039200,2014,5,2,16,"Friday",111,0,10.9,5.6,132,21.2,35,1001,0,18,5.30556728391338,5.30438977327545,5.87072808320951,5.83358098068351,1,198905
8,39.474324,-0.375151,23,1399042800,2014,5,2,17,"Friday",112,0,11.7,7.9,139,20.7,35,1001,0,1,5.30530759951749,5.30406994271932,5.84546805349183,5.83209509658247,0,198906
8,39.474324,-0.375151,23,1399046400,2014,5,2,18,"Friday",113,0,10.1,5.2,143,20.4,44,1001,0,0,5.30498763645136,5.30375015072953,5.83358098068351,5.82615156017831,0,198907
8,39.474324,-0.375151,23,1399050000,2014,5,2,19,"Friday",114,0,9.9,6,146,19.6,49,1002,0,1,5.30472801833313,5.30385241454151,5.83358098068351,5.82763744427935,7,198908
8,39.474324,-0.375151,23,1399053600,2014,5,2,20,"Friday",115,0,7.8,3.8,154,18.7,53,1002,0,0,5.30440812880661,5.30437665782493,5.83209509658247,5.83506686478455,14,198909
8,39.474324,-0.375151,23,1399057200,2014,5,2,21,"Friday",116,0,4,1.2,174,18.3,52,1003,0,0,5.30408827785818,5.30544336608596,5.82615156017831,5.86181277860327,23,198910
8,39.474324,-0.375151,23,1399060800,2014,5,2,22,"Friday",117,0,6.1,2.3,256,19,41,1004,0,7,5.30419053361471,5.30650994575045,5.82763744427935,5.89301634472511,23,198911
8,39.474324,-0.375151,23,1399064400,2014,5,2,23,"Friday",118,0,10.2,3.8,246,19.3,36,1004,0,14,5.30471481972748,5.30739557591465,5.83506686478455,5.90787518573551,20,198912
8,39.474324,-0.375151,23,1399068000,2014,5,3,0,"Saturday",119,0,19.1,8.2,235,18.5,33,1004,0,23,5.30578163622114,5.30816055930569,5.86181277860327,5.91976225854383,18,198913
8,39.474324,-0.375151,23,1399071600,2014,5,3,1,"Saturday",120,0,13.9,5.2,254,17.5,35,1004,0,23,5.3068483240897,5.30850358584945,5.89301634472511,5.93313521545319,11,198914
8,39.474324,-0.375151,23,1399075200,2014,5,3,2,"Saturday",121,0,8,2.6,278,16.6,37,1004,0,20,5.30773404062933,5.30854525732192,5.90787518573551,5.94205052005944,6,198915
8,39.474324,-0.375151,23,1399078800,2014,5,3,3,"Saturday",122,0,7,3.5,321,16,39,1004,0,18,5.30849909584087,5.30828562820127,5.91976225854383,5.94353640416048,1,198916
8,39.474324,-0.375151,23,1399082400,2014,5,3,4,"Saturday",123,0,7.5,3.8,322,15.6,40,1003,0,11,5.30884214333072,5.30796577488551,5.93313521545319,5.94353640416048,0,198917
8,39.474324,-0.375151,23,1399086000,2014,5,3,5,"Saturday",124,0,8.3,4,318,15.4,40,1003,0,6,5.30888379942141,5.30764596011327,5.94205052005944,5.94353640416048,0,198918
